LocationID,LocationName,StateAbbr,StateDesc,TotalPopulation
47083,Houston,TN,Tennessee,"8,393"
47165,Sumner,TN,Tennessee,"207,994"
48133,Eastland,TX,Texas,"18,037"
47063,Hamblen,TN,Tennessee,"66,216"
48341,Moore,TX,Texas,"21,190"
48401,Rusk,TX,Texas,"53,079"
48317,Martin,TX,Texas,"5,216"
48391,Refugio,TX,Texas,"6,666"
48379,Rains,TX,Texas,"12,986"
48385,Real,TX,Texas,"2,854"
47173,Union,TN,Tennessee,"20,741"
47095,Lake,TN,Tennessee,"6,347"
48377,Presidio,TX,Texas,"5,795"
47079,Henry,TN,Tennessee,"32,554"
48299,Llano,TX,Texas,"22,875"
48169,Garza,TX,Texas,"4,517"
48251,Johnson,TX,Texas,"202,906"
48253,Jones,TX,Texas,"20,381"
47081,Hickman,TN,Tennessee,"25,826"
48073,Cherokee,TX,Texas,"52,217"
48171,Gillespie,TX,Texas,"27,733"
48041,Brazos,TX,Texas,"244,703"
48271,Kinney,TX,Texas,"3,148"
48387,Red River,TX,Texas,"11,678"
48337,Montague,TX,Texas,"21,598"
48017,Bailey,TX,Texas,"6,672"
48059,Callahan,TX,Texas,"14,374"
48283,La Salle,TX,Texas,"6,537"
48363,Palo Pinto,TX,Texas,"29,747"
48035,Bosque,TX,Texas,"18,996"
48247,Jim Hogg,TX,Texas,"4,720"
48213,Henderson,TX,Texas,"86,158"
47049,Fentress,TN,Tennessee,"19,696"
48129,Donley,TX,Texas,"3,214"
48229,Hudspeth,TX,Texas,"3,451"
47185,White,TN,Tennessee,"28,692"
48049,Brown,TX,Texas,"38,709"
47125,Montgomery,TN,Tennessee,"239,872"
48267,Kimble,TX,Texas,"4,442"
47093,Knox,TN,Tennessee,"500,669"
48159,Franklin,TX,Texas,"10,735"
48161,Freestone,TX,Texas,"20,441"
47107,McMinn,TN,Tennessee,"55,678"
47177,Warren,TN,Tennessee,"42,638"
47131,Obion,TN,Tennessee,"30,411"
47161,Stewart,TN,Tennessee,"14,222"
47139,Polk,TN,Tennessee,"18,033"
48141,El Paso,TX,Texas,"869,880"
47159,Smith,TN,Tennessee,"20,538"
48025,Bee,TX,Texas,"30,850"
48333,Mills,TX,Texas,"4,548"
48175,Goliad,TX,Texas,"7,144"
47109,McNairy,TN,Tennessee,"26,163"
47041,DeKalb,TN,Tennessee,"21,225"
48123,DeWitt,TX,Texas,"19,929"
47101,Lewis,TN,Tennessee,"13,066"
47187,Williamson,TN,Tennessee,"264,460"
47099,Lawrence,TN,Tennessee,"46,114"
48233,Hutchinson,TX,Texas,"20,033"
48155,Foard,TX,Texas,"1,079"
48089,Colorado,TX,Texas,"21,117"
48389,Reeves,TX,Texas,"11,770"
48187,Guadalupe,TX,Texas,"188,454"
48077,Clay,TX,Texas,"10,738"
48037,Bowie,TX,Texas,"91,687"
48303,Lubbock,TX,Texas,"320,940"
48081,Coke,TX,Texas,"3,352"
48397,Rockwall,TX,Texas,"131,307"
48297,Live Oak,TX,Texas,"11,584"
48009,Archer,TX,Texas,"9,029"
48111,Dallam,TX,Texas,"7,237"
48093,Comanche,TX,Texas,"14,050"
47149,Rutherford,TN,Tennessee,"367,101"
48207,Haskell,TX,Texas,"5,385"
47091,Johnson,TN,Tennessee,"18,375"
47141,Putnam,TN,Tennessee,"83,844"
47097,Lauderdale,TN,Tennessee,"24,610"
48339,Montgomery,TX,Texas,"711,354"
47053,Gibson,TN,Tennessee,"51,045"
47085,Humphreys,TN,Tennessee,"19,209"
48347,Nacogdoches,TX,Texas,"65,375"
47071,Hardin,TN,Tennessee,"27,229"
48261,Kenedy,TX,Texas,343
47181,Wayne,TN,Tennessee,"16,066"
48241,Jasper,TX,Texas,"32,694"
48163,Frio,TX,Texas,"17,987"
48217,Hill,TX,Texas,"38,101"
47089,Jefferson,TN,Tennessee,"57,838"
48309,McLennan,TX,Texas,"268,583"
48311,McMullen,TX,Texas,568
48197,Hardeman,TX,Texas,"3,490"
47133,Overton,TN,Tennessee,"23,327"
48265,Kerr,TX,Texas,"53,915"
48157,Fort Bend,TX,Texas,"916,778"
48285,Lavaca,TX,Texas,"20,571"
47075,Haywood,TN,Tennessee,"17,328"
48371,Pecos,TX,Texas,"14,623"
48215,Hidalgo,TX,Texas,"898,471"
48145,Falls,TX,Texas,"17,286"
48191,Hall,TX,Texas,"2,818"
47065,Hamilton,TN,Tennessee,"379,864"
47127,Moore,TN,Tennessee,"6,748"
48135,Ector,TX,Texas,"164,494"
47143,Rhea,TN,Tennessee,"33,924"
48345,Motley,TX,Texas,"1,020"
48277,Lamar,TX,Texas,"51,127"
47047,Fayette,TN,Tennessee,"44,175"
47069,Hardeman,TN,Tennessee,"25,567"
47045,Dyer,TN,Tennessee,"36,498"
48165,Gaines,TX,Texas,"22,523"
48099,Coryell,TX,Texas,"84,878"
47113,Madison,TN,Tennessee,"99,193"
48105,Crockett,TX,Texas,"2,858"
48395,Robertson,TX,Texas,"17,267"
48273,Kleberg,TX,Texas,"30,069"
48143,Erath,TX,Texas,"44,195"
48319,Mason,TX,Texas,"3,931"
48359,Oldham,TX,Texas,"1,783"
48199,Hardin,TX,Texas,"58,261"
47147,Robertson,TN,Tennessee,"76,776"
48055,Caldwell,TX,Texas,"49,859"
48289,Leon,TX,Texas,"16,538"
48269,King,TX,Texas,217
48063,Camp,TX,Texas,"13,000"
47077,Henderson,TN,Tennessee,"28,070"
48351,Newton,TX,Texas,"12,039"
48173,Glasscock,TX,Texas,"1,141"
48043,Brewster,TX,Texas,"9,513"
47121,Meigs,TN,Tennessee,"13,691"
47117,Marshall,TN,Tennessee,"36,961"
48039,Brazoria,TX,Texas,"398,938"
48281,Lampasas,TX,Texas,"23,262"
47111,Macon,TN,Tennessee,"26,793"
47157,Shelby,TN,Tennessee,"910,042"
48275,Knox,TX,Texas,"3,302"
48367,Parker,TX,Texas,"173,494"
48115,Dawson,TX,Texas,"12,004"
48231,Hunt,TX,Texas,"113,347"
47115,Marion,TN,Tennessee,"29,382"
48005,Angelina,TX,Texas,"87,319"
48033,Borden,TX,Texas,572
48153,Floyd,TX,Texas,"5,090"
48029,Bexar,TX,Texas,"2,087,679"
48223,Hopkins,TX,Texas,"38,172"
48393,Roberts,TX,Texas,840
47067,Hancock,TN,Tennessee,"6,956"
48047,Brooks,TX,Texas,"6,848"
48349,Navarro,TX,Texas,"55,635"
48293,Limestone,TX,Texas,"22,250"
47073,Hawkins,TN,Tennessee,"58,600"
48147,Fannin,TX,Texas,"37,571"
48335,Mitchell,TX,Texas,"9,075"
48103,Crane,TX,Texas,"4,574"
48203,Harrison,TX,Texas,"70,895"
48021,Bastrop,TX,Texas,"110,778"
48357,Ochiltree,TX,Texas,"9,704"
47061,Grundy,TN,Tennessee,"13,955"
48315,Marion,TX,Texas,"9,571"
48117,Deaf Smith,TX,Texas,"18,347"
47055,Giles,TN,Tennessee,"30,721"
48181,Grayson,TX,Texas,"146,907"
48193,Hamilton,TX,Texas,"8,619"
48329,Midland,TX,Texas,"177,108"
48069,Castro,TX,Texas,"7,227"
48113,Dallas,TX,Texas,"2,606,358"
48177,Gonzales,TX,Texas,"19,930"
48045,Briscoe,TX,Texas,"1,445"
48227,Howard,TX,Texas,"30,554"
48403,Sabine,TX,Texas,"10,106"
48003,Andrews,TX,Texas,"18,664"
48087,Collingsworth,TX,Texas,"2,563"
48201,Harris,TX,Texas,"4,835,125"
48127,Dimmit,TX,Texas,"8,257"
48313,Madison,TX,Texas,"13,742"
47135,Perry,TN,Tennessee,"8,891"
48091,Comal,TX,Texas,"193,928"
48053,Burnet,TX,Texas,"53,991"
48139,Ellis,TX,Texas,"222,829"
48239,Jackson,TX,Texas,"15,221"
48075,Childress,TX,Texas,"6,788"
48137,Edwards,TX,Texas,"1,393"
48305,Lynn,TX,Texas,"5,761"
48243,Jeff Davis,TX,Texas,"1,856"
47169,Trousdale,TN,Tennessee,"12,271"
47059,Greene,TN,Tennessee,"72,577"
48255,Karnes,TX,Texas,"15,018"
48291,Liberty,TX,Texas,"108,272"
48131,Duval,TX,Texas,"9,604"
48183,Gregg,TX,Texas,"126,243"
48185,Grimes,TX,Texas,"32,384"
48051,Burleson,TX,Texas,"19,475"
47175,Van Buren,TN,Tennessee,"6,493"
47153,Sequatchie,TN,Tennessee,"17,161"
48323,Maverick,TX,Texas,"57,762"
48375,Potter,TX,Texas,"114,647"
48369,Parmer,TX,Texas,"9,617"
48057,Calhoun,TX,Texas,"19,696"
48079,Cochran,TX,Texas,"2,509"
48001,Anderson,TX,Texas,"57,736"
48355,Nueces,TX,Texas,"352,289"
48399,Runnels,TX,Texas,"9,868"
47145,Roane,TN,Tennessee,"56,096"
48249,Jim Wells,TX,Texas,"38,662"
48221,Hood,TX,Texas,"67,774"
47119,Maury,TN,Tennessee,"110,760"
48189,Hale,TX,Texas,"31,761"
48307,McCulloch,TX,Texas,"7,452"
48167,Galveston,TX,Texas,"361,744"
47137,Pickett,TN,Tennessee,"5,128"
47171,Unicoi,TN,Tennessee,"17,756"
48121,Denton,TX,Texas,"1,007,703"
47179,Washington,TN,Tennessee,"138,420"
47183,Weakley,TN,Tennessee,"33,084"
48257,Kaufman,TX,Texas,"185,690"
48353,Nolan,TX,Texas,"14,306"
48023,Baylor,TX,Texas,"3,463"
48263,Kent,TX,Texas,734
48067,Cass,TX,Texas,"28,659"
47051,Franklin,TN,Tennessee,"44,654"
48095,Concho,TX,Texas,"3,297"
48331,Milam,TX,Texas,"25,951"
48219,Hockley,TX,Texas,"21,460"
47123,Monroe,TN,Tennessee,"48,594"
48007,Aransas,TX,Texas,"25,374"
48235,Irion,TX,Texas,"1,549"
48119,Delta,TX,Texas,"5,520"
48083,Coleman,TX,Texas,"7,842"
48107,Crosby,TX,Texas,"4,917"
47189,Wilson,TN,Tennessee,"163,674"
48211,Hemphill,TX,Texas,"3,189"
48295,Lipscomb,TX,Texas,"2,906"
48085,Collin,TX,Texas,"1,195,359"
48209,Hays,TX,Texas,"280,486"
48101,Cottle,TX,Texas,"1,294"
48065,Carson,TX,Texas,"5,878"
47151,Scott,TN,Tennessee,"22,171"
48237,Jack,TX,Texas,"8,875"
48361,Orange,TX,Texas,"85,722"
48287,Lee,TX,Texas,"18,240"
48225,Houston,TX,Texas,"22,066"
48373,Polk,TX,Texas,"54,186"
48245,Jefferson,TX,Texas,"251,496"
48365,Panola,TX,Texas,"22,838"
47167,Tipton,TN,Tennessee,"62,015"
48381,Randall,TX,Texas,"148,255"
48259,Kendall,TX,Texas,"50,537"
47043,Dickson,TN,Tennessee,"56,729"
48027,Bell,TX,Texas,"393,193"
48097,Cooke,TX,Texas,"43,782"
48061,Cameron,TX,Texas,"426,710"
48205,Hartley,TX,Texas,"5,145"
51197,Wythe,VA,Virginia,"28,104"
48469,Victoria,TX,Texas,"91,664"
51047,Culpeper,VA,Virginia,"54,973"
48423,Smith,TX,Texas,"245,209"
51730,Petersburg,VA,Virginia,"33,309"
48405,San Augustine,TX,Texas,"7,833"
49047,Uintah,UT,Utah,"37,747"
51017,Bath,VA,Virginia,"4,051"
51595,Emporia,VA,Virginia,"5,463"
51083,Halifax,VA,Virginia,"33,432"
53009,Clallam,WA,Washington,"77,616"
48495,Winkler,TX,Texas,"7,414"
49049,Utah,UT,Utah,"719,174"
48453,Travis,TX,Texas,"1,334,961"
51680,Lynchburg,VA,Virginia,"79,535"
49051,Wasatch,UT,Utah,"37,144"
51085,Hanover,VA,Virginia,"114,148"
51063,Floyd,VA,Virginia,"15,679"
50009,Essex,VT,Vermont,"6,010"
49011,Davis,UT,Utah,"373,207"
51107,Loudoun,VA,Virginia,"436,347"
51670,Hopewell,VA,Virginia,"22,752"
48449,Titus,TX,Texas,"31,357"
49019,Grand,UT,Utah,"9,706"
51069,Frederick,VA,Virginia,"95,994"
48427,Starr,TX,Texas,"65,934"
51720,Norton,VA,Virginia,"3,492"
51650,Hampton,VA,Virginia,"137,098"
53019,Ferry,WA,Washington,"7,497"
53005,Benton,WA,Washington,"215,219"
53013,Columbia,WA,Washington,"4,053"
49025,Kane,UT,Utah,"8,425"
48459,Upshur,TX,Texas,"43,281"
48443,Terrell,TX,Texas,687
51590,Danville,VA,Virginia,"41,837"
51099,King George,VA,Virginia,"28,568"
51173,Smyth,VA,Virginia,"29,216"
51175,Southampton,VA,Virginia,"17,975"
48445,Terry,TX,Texas,"11,547"
51101,King William,VA,Virginia,"19,030"
50019,Orleans,VT,Vermont,"27,516"
48421,Sherman,TX,Texas,"2,678"
51191,Washington,VA,Virginia,"54,050"
51700,Newport News,VA,Virginia,"183,118"
49053,Washington,UT,Utah,"202,452"
51007,Amelia,VA,Virginia,"13,480"
51510,Alexandria,VA,Virginia,"155,230"
51810,Virginia Beach,VA,Virginia,"453,649"
50011,Franklin,VT,Vermont,"50,994"
48447,Throckmorton,TX,Texas,"1,526"
51171,Shenandoah,VA,Virginia,"45,228"
51139,Page,VA,Virginia,"23,741"
48413,Schleicher,TX,Texas,"2,391"
51067,Franklin,VA,Virginia,"55,549"
51155,Pulaski,VA,Virginia,"33,655"
49035,Salt Lake,UT,Utah,"1,185,813"
50027,Windsor,VT,Vermont,"58,101"
50017,Orange,VT,Vermont,"29,943"
48491,Williamson,TX,Texas,"697,191"
51187,Warren,VA,Virginia,"41,843"
51091,Highland,VA,Virginia,"2,339"
51093,Isle of Wight,VA,Virginia,"40,711"
51121,Montgomery,VA,Virginia,"98,666"
48473,Waller,TX,Texas,"63,553"
49027,Millard,UT,Utah,"13,437"
49015,Emery,UT,Utah,"10,144"
48505,Zapata,TX,Texas,"13,736"
51075,Goochland,VA,Virginia,"27,197"
49013,Duchesne,UT,Utah,"20,477"
50003,Bennington,VT,Vermont,"37,183"
51690,Martinsville,VA,Virginia,"13,763"
51103,Lancaster,VA,Virginia,"10,859"
51061,Fauquier,VA,Virginia,"75,165"
48467,Van Zandt,TX,Texas,"64,000"
49037,San Juan,UT,Utah,"14,358"
48465,Val Verde,TX,Texas,"47,720"
51159,Richmond,VA,Virginia,"9,184"
51089,Henry,VA,Virginia,"49,702"
51031,Campbell,VA,Virginia,"55,270"
53015,Cowlitz,WA,Washington,"112,864"
51115,Mathews,VA,Virginia,"8,514"
51021,Bland,VA,Virginia,"6,179"
50013,Grand Isle,VT,Vermont,"7,467"
51025,Brunswick,VA,Virginia,"15,749"
51580,Covington,VA,Virginia,"5,545"
51049,Cumberland,VA,Virginia,"9,878"
51035,Carroll,VA,Virginia,"29,239"
49005,Cache,UT,Utah,"142,393"
51135,Nottoway,VA,Virginia,"15,566"
51019,Bedford,VA,Virginia,"81,525"
48457,Tyler,TX,Texas,"20,382"
48463,Uvalde,TX,Texas,"24,960"
48471,Walker,TX,Texas,"81,268"
49017,Garfield,UT,Utah,"5,314"
48417,Shackelford,TX,Texas,"3,229"
48451,Tom Green,TX,Texas,"119,057"
51740,Portsmouth,VA,Virginia,"96,793"
48437,Swisher,TX,Texas,"6,955"
51181,Surry,VA,Virginia,"6,593"
49031,Piute,UT,Utah,"1,550"
51165,Rockingham,VA,Virginia,"86,568"
51095,James City,VA,Virginia,"82,654"
51143,Pittsylvania,VA,Virginia,"59,571"
48455,Trinity,TX,Texas,"14,228"
51620,Franklin,VA,Virginia,"8,339"
51630,Fredericksburg,VA,Virginia,"28,928"
48499,Wood,TX,Texas,"47,921"
51185,Tazewell,VA,Virginia,"39,120"
51520,Bristol,VA,Virginia,"16,807"
48441,Taylor,TX,Texas,"146,836"
51840,Winchester,VA,Virginia,"27,617"
51141,Patrick,VA,Virginia,"17,509"
51081,Greensville,VA,Virginia,"11,133"
50015,Lamoille,VT,Vermont,"26,060"
51117,Mecklenburg,VA,Virginia,"30,648"
48431,Sterling,TX,Texas,"1,397"
51071,Giles,VA,Virginia,"16,457"
49001,Beaver,UT,Utah,"7,233"
51735,Poquoson,VA,Virginia,"12,635"
48435,Sutton,TX,Texas,"3,221"
48411,San Saba,TX,Texas,"5,845"
53017,Douglas,WA,Washington,"44,798"
51097,King and Queen,VA,Virginia,"6,720"
51037,Charlotte,VA,Virginia,"11,336"
48477,Washington,TX,Texas,"37,007"
51045,Craig,VA,Virginia,"4,843"
51193,Westmoreland,VA,Virginia,"19,013"
48461,Upton,TX,Texas,"3,109"
51077,Grayson,VA,Virginia,"15,285"
48429,Stephens,TX,Texas,"9,343"
51660,Harrisonburg,VA,Virginia,"51,082"
49003,Box Elder,UT,Utah,"62,684"
51003,Albemarle,VA,Virginia,"115,676"
51540,Charlottesville,VA,Virginia,"44,983"
51011,Appomattox,VA,Virginia,"16,864"
49009,Daggett,UT,Utah,992
51750,Radford,VA,Virginia,"16,971"
48487,Wilbarger,TX,Texas,"12,522"
48481,Wharton,TX,Texas,"41,739"
51199,York,VA,Virginia,"70,952"
48479,Webb,TX,Texas,"269,148"
51600,Fairfax,VA,Virginia,"25,144"
51195,Wise,VA,Virginia,"35,174"
51820,Waynesboro,VA,Virginia,"23,182"
51053,Dinwiddie,VA,Virginia,"28,343"
49043,Summit,UT,Utah,"42,759"
48507,Zavala,TX,Texas,"9,312"
51087,Henrico,VA,Virginia,"334,760"
50007,Chittenden,VT,Vermont,"169,481"
51147,Prince Edward,VA,Virginia,"22,049"
50023,Washington,VT,Vermont,"60,142"
51550,Chesapeake,VA,Virginia,"253,886"
48439,Tarrant,TX,Texas,"2,182,947"
51043,Clarke,VA,Virginia,"15,466"
51133,Northumberland,VA,Virginia,"12,391"
49057,Weber,UT,Utah,"271,926"
51775,Salem,VA,Virginia,"25,600"
51640,Galax,VA,Virginia,"6,717"
51057,Essex,VA,Virginia,"10,598"
48419,Shelby,TX,Texas,"24,179"
51109,Louisa,VA,Virginia,"41,037"
51119,Middlesex,VA,Virginia,"10,924"
51683,Manassas,VA,Virginia,"42,696"
51015,Augusta,VA,Virginia,"78,247"
51051,Dickenson,VA,Virginia,"13,640"
51157,Rappahannock,VA,Virginia,"7,414"
51153,Prince William,VA,Virginia,"489,640"
49041,Sevier,UT,Utah,"22,344"
51029,Buckingham,VA,Virginia,"16,978"
51127,New Kent,VA,Virginia,"26,134"
48475,Ward,TX,Texas,"10,966"
51113,Madison,VA,Virginia,"14,128"
51065,Fluvanna,VA,Virginia,"28,462"
51023,Botetourt,VA,Virginia,"34,125"
48433,Stonewall,TX,Texas,"1,218"
51033,Caroline,VA,Virginia,"32,640"
50025,Windham,VT,Vermont,"45,966"
51001,Accomack,VA,Virginia,"33,239"
51163,Rockbridge,VA,Virginia,"22,358"
51105,Lee,VA,Virginia,"21,745"
51073,Gloucester,VA,Virginia,"40,057"
51079,Greene,VA,Virginia,"21,301"
51610,Falls Church,VA,Virginia,"14,685"
48407,San Jacinto,TX,Texas,"28,936"
51009,Amherst,VA,Virginia,"31,396"
48503,Young,TX,Texas,"18,124"
51167,Russell,VA,Virginia,"25,477"
49021,Iron,UT,Utah,"64,211"
51177,Spotsylvania,VA,Virginia,"149,588"
48409,San Patricio,TX,Texas,"70,660"
51111,Lunenburg,VA,Virginia,"12,038"
50021,Rutland,VT,Vermont,"60,271"
51169,Scott,VA,Virginia,"21,433"
53003,Asotin,WA,Washington,"22,549"
51830,Williamsburg,VA,Virginia,"15,847"
51005,Alleghany,VA,Virginia,"14,595"
51770,Roanoke,VA,Virginia,"97,171"
51145,Powhatan,VA,Virginia,"32,105"
48483,Wheeler,TX,Texas,"4,804"
49023,Juab,UT,Utah,"13,023"
53007,Chelan,WA,Washington,"79,997"
48493,Wilson,TX,Texas,"54,183"
49045,Tooele,UT,Utah,"82,051"
49033,Rich,UT,Utah,"2,670"
51678,Lexington,VA,Virginia,"7,528"
51179,Stafford,VA,Virginia,"165,428"
48425,Somervell,TX,Texas,"9,888"
51149,Prince George,VA,Virginia,"42,871"
50001,Addison,VT,Vermont,"37,720"
51570,Colonial Heights,VA,Virginia,"18,393"
51041,Chesterfield,VA,Virginia,"383,876"
51183,Sussex,VA,Virginia,"10,757"
51013,Arlington,VA,Virginia,"234,162"
49029,Morgan,UT,Utah,"13,000"
51036,Charles City,VA,Virginia,"6,610"
51685,Manassas Park,VA,Virginia,"16,361"
48489,Willacy,TX,Texas,"20,037"
48415,Scurry,TX,Texas,"16,212"
51027,Buchanan,VA,Virginia,"19,087"
53011,Clark,WA,Washington,"521,150"
51800,Suffolk,VA,Virginia,"100,659"
51710,Norfolk,VA,Virginia,"230,930"
51059,Fairfax,VA,Virginia,"1,141,878"
53001,Adams,WA,Washington,"20,820"
50005,Caledonia,VT,Vermont,"30,610"
51760,Richmond,VA,Virginia,"229,247"
48501,Yoakum,TX,Texas,"7,468"
49039,Sanpete,UT,Utah,"30,277"
51137,Orange,VA,Virginia,"38,574"
49007,Carbon,UT,Utah,"20,609"
51161,Roanoke,VA,Virginia,"97,026"
48497,Wise,TX,Texas,"78,097"
51530,Buena Vista,VA,Virginia,"6,566"
48485,Wichita,TX,Texas,"130,180"
51131,Northampton,VA,Virginia,"12,021"
53047,Okanogan,WA,Washington,"43,712"
55111,Sauk,WI,Wisconsin,"65,920"
54097,Upshur,WV,West Virginia,"23,529"
55137,Waushara,WI,Wisconsin,"24,934"
56025,Natrona,WY,Wyoming,"79,941"
55043,Grant,WI,Wisconsin,"51,409"
53061,Snohomish,WA,Washington,"844,761"
54095,Tyler,WV,West Virginia,"7,919"
53051,Pend Oreille,WA,Washington,"14,361"
55089,Ozaukee,WI,Wisconsin,"93,460"
54023,Grant,WV,West Virginia,"10,921"
55025,Dane,WI,Wisconsin,"575,347"
54017,Doddridge,WV,West Virginia,"7,680"
56029,Park,WY,Wyoming,"30,735"
56037,Sweetwater,WY,Wyoming,"41,249"
54057,Mineral,WV,West Virginia,"26,867"
53069,Wahkiakum,WA,Washington,"4,765"
55057,Juneau,WI,Wisconsin,"26,594"
54051,Marshall,WV,West Virginia,"29,405"
54013,Calhoun,WV,West Virginia,"5,959"
55067,Langlade,WI,Wisconsin,"19,404"
55065,Lafayette,WI,Wisconsin,"16,945"
54067,Nicholas,WV,West Virginia,"24,169"
55037,Florence,WI,Wisconsin,"4,682"
54087,Roane,WV,West Virginia,"13,743"
55127,Walworth,WI,Wisconsin,"105,822"
53073,Whatcom,WA,Washington,"231,919"
54005,Boone,WV,West Virginia,"20,576"
55013,Burnett,WI,Wisconsin,"17,092"
55073,Marathon,WI,Wisconsin,"138,612"
55047,Green Lake,WI,Wisconsin,"19,344"
54081,Raleigh,WV,West Virginia,"72,356"
55101,Racine,WI,Wisconsin,"196,613"
55078,Menominee,WI,Wisconsin,"4,226"
54055,Mercer,WV,West Virginia,"58,057"
54101,Webster,WV,West Virginia,"8,045"
56033,Sheridan,WY,Wyoming,"32,519"
55023,Crawford,WI,Wisconsin,"15,944"
55053,Jackson,WI,Wisconsin,"20,855"
54079,Putnam,WV,West Virginia,"56,962"
55095,Polk,WI,Wisconsin,"45,762"
54021,Gilmer,WV,West Virginia,"7,254"
53025,Grant,WA,Washington,"102,678"
56019,Johnson,WY,Wyoming,"8,759"
56013,Fremont,WY,Wyoming,"39,815"
53057,Skagit,WA,Washington,"131,417"
53055,San Juan,WA,Washington,"18,566"
54009,Brooke,WV,West Virginia,"21,373"
55039,Fond du Lac,WI,Wisconsin,"103,948"
54063,Monroe,WV,West Virginia,"12,382"
55085,Oneida,WI,Wisconsin,"38,226"
53043,Lincoln,WA,Washington,"11,738"
55087,Outagamie,WI,Wisconsin,"193,234"
55107,Rusk,WI,Wisconsin,"14,143"
54011,Cabell,WV,West Virginia,"92,082"
54027,Hampshire,WV,West Virginia,"23,649"
54073,Pleasants,WV,West Virginia,"7,428"
56015,Goshen,WY,Wyoming,"12,642"
53065,Stevens,WA,Washington,"48,837"
55045,Green,WI,Wisconsin,"36,951"
55005,Barron,WI,Wisconsin,"46,833"
54099,Wayne,WV,West Virginia,"37,686"
56041,Uinta,WY,Wyoming,"20,745"
55049,Iowa,WI,Wisconsin,"23,956"
55119,Taylor,WI,Wisconsin,"20,058"
54003,Berkeley,WV,West Virginia,"132,440"
54083,Randolph,WV,West Virginia,"27,350"
54059,Mingo,WV,West Virginia,"22,023"
55125,Vilas,WI,Wisconsin,"23,885"
55081,Monroe,WI,Wisconsin,"46,151"
55017,Chippewa,WI,Wisconsin,"66,970"
54053,Mason,WV,West Virginia,"24,765"
56009,Converse,WY,Wyoming,"13,809"
56001,Albany,WY,Wyoming,"38,257"
54047,McDowell,WV,West Virginia,"17,439"
55009,Brown,WI,Wisconsin,"271,417"
54043,Lincoln,WV,West Virginia,"19,701"
55079,Milwaukee,WI,Wisconsin,"916,205"
55071,Manitowoc,WI,Wisconsin,"81,331"
55139,Winnebago,WI,Wisconsin,"171,735"
55103,Richland,WI,Wisconsin,"17,197"
54037,Jefferson,WV,West Virginia,"59,787"
55041,Forest,WI,Wisconsin,"9,325"
55083,Oconto,WI,Wisconsin,"39,775"
54025,Greenbrier,WV,West Virginia,"32,149"
53045,Mason,WA,Washington,"68,389"
54085,Ritchie,WV,West Virginia,"8,167"
55051,Iron,WI,Wisconsin,"6,228"
55109,St. Croix,WI,Wisconsin,"96,763"
54045,Logan,WV,West Virginia,"30,827"
53039,Klickitat,WA,Washington,"23,589"
55033,Dunn,WI,Wisconsin,"45,794"
55019,Clark,WI,Wisconsin,"34,774"
55093,Pierce,WI,Wisconsin,"43,026"
53075,Whitman,WA,Washington,"48,012"
55061,Kewaunee,WI,Wisconsin,"20,690"
56011,Crook,WY,Wyoming,"7,592"
55133,Waukesha,WI,Wisconsin,"412,591"
54093,Tucker,WV,West Virginia,"6,604"
53035,Kitsap,WA,Washington,"277,658"
53077,Yakima,WA,Washington,"256,643"
54015,Clay,WV,West Virginia,"7,783"
55113,Sawyer,WI,Wisconsin,"18,552"
56003,Big Horn,WY,Wyoming,"12,018"
55069,Lincoln,WI,Wisconsin,"28,405"
53049,Pacific,WA,Washington,"24,200"
54001,Barbour,WV,West Virginia,"15,378"
56027,Niobrara,WY,Wyoming,"2,354"
54107,Wood,WV,West Virginia,"83,052"
54103,Wetzel,WV,West Virginia,"13,890"
53027,Grays Harbor,WA,Washington,"77,290"
55003,Ashland,WI,Wisconsin,"16,079"
55141,Wood,WI,Wisconsin,"73,939"
55059,Kenosha,WI,Wisconsin,"167,488"
55131,Washington,WI,Wisconsin,"138,168"
54041,Lewis,WV,West Virginia,"16,500"
55115,Shawano,WI,Wisconsin,"41,109"
54077,Preston,WV,West Virginia,"34,099"
55007,Bayfield,WI,Wisconsin,"16,769"
56017,Hot Springs,WY,Wyoming,"4,661"
54071,Pendleton,WV,West Virginia,"6,029"
55015,Calumet,WI,Wisconsin,"53,199"
53041,Lewis,WA,Washington,"86,154"
55063,La Crosse,WI,Wisconsin,"120,486"
55027,Dodge,WI,Wisconsin,"88,231"
54091,Taylor,WV,West Virginia,"16,388"
56023,Lincoln,WY,Wyoming,"20,880"
55001,Adams,WI,Wisconsin,"21,449"
53023,Garfield,WA,Washington,"2,363"
55097,Portage,WI,Wisconsin,"71,024"
55135,Waupaca,WI,Wisconsin,"51,388"
53067,Thurston,WA,Washington,"299,003"
54075,Pocahontas,WV,West Virginia,"7,765"
56021,Laramie,WY,Wyoming,"100,984"
53053,Pierce,WA,Washington,"928,696"
54031,Hardy,WV,West Virginia,"14,251"
53071,Walla Walla,WA,Washington,"61,568"
53031,Jefferson,WA,Washington,"33,714"
54089,Summers,WV,West Virginia,"11,581"
54105,Wirt,WV,West Virginia,"5,000"
55075,Marinette,WI,Wisconsin,"42,106"
55121,Trempealeau,WI,Wisconsin,"30,899"
53033,King,WA,Washington,"2,271,380"
53037,Kittitas,WA,Washington,"45,508"
54061,Monongalia,WV,West Virginia,"107,718"
54029,Hancock,WV,West Virginia,"28,145"
54007,Braxton,WV,West Virginia,"12,162"
56035,Sublette,WY,Wyoming,"8,969"
